SMILES
CCN[C@H]1CN(CCCO)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1
CCCC(=O)NC(c1ccc(Cl)cc1Cl)c2ccc3cccnc3c2O
CCNC(=O)OCc1c(COC(=O)NCC)c2sc3ccccc3n2c1c4ccc(F)cc4
C[C@@]1(CCN(C1)C2CNCC2=O)N3CCc4c3nc(nc4c5cnc(N)nc5)N6CCOCC6
Cc1cc(cc2nc([nH]c12)C3=C(NCc4ccccn4)C=CNC3=O)n5ccnc5
Cc1ccc(NC(=S)N2CCN(CC(O)COc3ccccc3C(=O)c4ccccc4)CC2)cc1
COc1cc2sc(cc2c3nc(C)oc13)C(=O)C[C@H](C)C(=O)O
Cc1cc(ccn1)c2cc(Nc3nn(C)cc3Cl)nc4[nH]cc(C#N)c24
O=C(NCc1ccc(cc1)c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)Nc5ccccc5
C1Oc2ccccc2[C@H]3Nc4cccnc4[C@H]([C@H]13)c5ccccc5
COc1ccc(cc1)c2nn(cc2C(=O)NC(=S)Nc3ccc(C)cc3)c4ccccc4
CC(C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
COc1cc(ccc1Nc2nc(NC3CCCCC3)c4nc[nH]c4n2)N5CCN(CC5)C(=O)N6CCN(C)CC6
CC(=O)c1ccc(OCCCN2CCN(Cc3ccccc3)CC2)cc1O
OC(=O)[C@H]1[C@H](CN2N=Nc3ccccc3C2=O)CC[C@@H]1Sc4ccc(cc4)c5nc6ccccc6s5
CN(c1ccc2OCCc2c1)c3nc(C)nc4oc(C)cc34
C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C
CCC(=O)C1C2CCC(CC1c3ccc4ccccc4c3)N2
CNC(=O)Oc1cccc2C3C(CCN3C)CSc12
COc1ccc2nc3cc(Cl)ccc3c(Nc4ccc(O)c(CN5CCN(C)CC5)c4)c2c1
CC1(C)N2Cc3ccccc3C[C@H]2C(=O)N1[C@@H](CC(=O)O)C(=O)O
CN[C@H]1[C@@H](CCO)c2c1ccc3c2ccn3S(=O)(=O)c4ccccc4
COc1ccc(cc1)C(=O)N2c3ccccc3Oc4ccccc24
CC(C)(C)c1ccc(cc1)C(=O)Nc2ccccc2C(=O)Nc3ccc(Br)c(c3)C(=O)O
CN1CCCC(C1)Oc2cccc3NC(=O)C(=C(N)c23)c4nc5ccccc5[nH]4
CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
COc1ccc(\C=C\2/S\C(=N/c3ccccc3)\N(Cc4occc4)C2=O)cc1OC
Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc3c4CCCCc4nc5cc(Cl)ccc35)c1C
Clc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c3sc4ccccc4c3Cl)cc1
CC(C)c1cc(Cn2cc(C(=O)C(=O)Nc3cc(C)ns3)c4ccccc24)on1
COc1ccc(F)cc1C(C)(C)CC(O)(Cc2cccc3ccccc23)C(F)(F)F
Cn1c2CC3CCC(N3)c2c4cc(cc(OCc5ccccc5)c14)S(=O)(=O)c6ccccc6
CN(C)CCNC(=O)c1cccc(Nc2nnc3cc(cc(C)c3n2)c4cc(O)ccc4Cl)c1
CCCC(=O)NC(c1ccc(cc1)C(C)C)c2ccc3cccnc3c2O
O=C(c1ccccc1)c2cccc(Cn3ccnc3)c2
COc1ccc(cc1Cl)c2c[nH]nc2c3cc(OC)c(OC)c(OC)c3
C(CN1CCCCC1)Oc2ccc(Cc3ccccc3)cc2
COc1ccc(COc2cc(sc2C(=O)N)n3cnc4ccccc34)cc1
Cc1ccc(s1)C(=CCCN2CCCC(F)(C2)C(=O)O)c3ccc(C)s3
CC(=O)c1ccccc1Nc2ncc3CCc4c(nn(C)c4c3n2)C(=O)N
CCc1cc(OCC[C@@H](C)Oc2ccc(cc2c3ccccn3)C(F)(F)F)ccc1CCC(=O)O
Cc1cccc(N2CCN(CCCC(=O)NCC3=Nc4cc(F)ccc4C(=O)N3c5ccccc5)CC2)c1C
CCCCCCCCCCCCCCC1=C(Oc2cc(OC)c(OC)c(OC)c2C1=O)c3ccc(O)c(O)c3
CSc1ccc(Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn(C)c2C(F)(F)F)cc1
Cc1ccc2[nH]c(nc2c1)c3cccc(N)c3
OC(=O)c1ccccc1NC(=O)CCc2oc(nn2)c3ccc(O)cc3
FC1(CCc2ccc3C(=O)OCc3c2)CCN(CC1)C(=O)Cc4ccc(cc4)n5cnnn5
COc1ccc(CNc2ncnc3ccc(cc23)c4ccc5OCOc5c4)c(OC)c1
OC(CN1CCCCCCCCCCCCOC1=O)C(Cc2ccccc2)NC(=O)O[C@H]3CO[C@H]4OCC[C@@H]34
C[C@@H]1CN(CC(=O)N2CC(C)(C)c3cnc(Oc4ccccc4Cl)cc23)[C@@H](CN5CCOC5=O)CN1
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(O)c(OC)c23)NC(=O)C
CN1CC(=O)N=C1NC(=O)Nc2cccc(Cl)c2
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(cccc5nc34)[N+](=O)[O-])C2=O
COc1cccc2sc(cc12)C3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)CC3
OCCCCNC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
Cc1ccc(CCCO)c(NCc2ccc3nc(NCCCN4CCOCC4)n(Cc5nc(C)ccc5O)c3c2)c1
CN(C)c1ccc(cc1)N=Nc2nc3ccccc3n2C
Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1
CCS(=O)(=O)c1ccc(OC)c(c1)c2ccc(CN3CCN(CC3)c4ccccc4OC)[nH]2
N[C@H]1CCCC(F)(F)C1NC(=O)c2nc(c(Cl)s2)c3cnc4ccccn34
O=C(CN1CCOCC1)N2CCC(=CC2)c3ccc(NC(=O)N4Cc5ccncc5C4)cc3
CC(C)(C)c1onc(NC(=O)[C@@H]2CCCCN2C(=O)C3CCS(=O)(=O)CC3)c1
Cn1c(CNC(=O)OC(C)(C)C)nnc1SCc2c(Cl)cccc2Cl
O=C(CCCCCCc1ccccc1)c2occ(n2)C#N
[O-][N+](=O)c1ccccc1\C=C\C=C\C(=O)N2CCN(CC2)C3CCCC3
[O-][N+](=O)c1ncn(CC(=O)Nc2ccc(Oc3ccccc3)cc2)n1
C(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCC(CC5)N6CCCCC6)c2c1)c7ccccc7
[O-][N+](=O)c1ccc(cc1)c2csc(NC(=S)NC(=O)c3occc3)n2
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc3cc(cc(c3)C(F)(F)F)C(F)(F)F
CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(Cl)c3C(=O)N(C(=O)c23)c4cccnc4F
CC(CCCN1C(=O)CC(C)(C)CC1=O)N2CCN(CC2)c3ncc(F)cn3
Cc1ccc(Oc2nc3cc(c(Cl)cc3[nH]2)c4ccc(cc4)c5ccccc5)cc1C(=O)O
CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O
Fc1cc(cc(c1)C2=N\C(=N/c3ccc(cc3)n4cnc(n4)N5CCOCC5)\NC=C2)N6CCOCC6
COc1cccc(C(=O)O\N=C(/N)\c2ccncc2)c1OC
COc1ccc(C[n+]2cc3c(nc(c4ccccc4)n3Cc5ccc(OC)cc5)c6ccccc26)cc1
CN1C2CCCC1C(C2)OC(=O)c3ccccc3
COc1ccc(CCNC(=O)C(=O)Nc2ccc(Br)cn2)cc1
CCCC1CCCCN1c2cc(C)nc3c(c(C)nn23)c4ccc(Cl)cc4Cl
C[C@@H](\C=C/CCCCCN=C=S)\C=C/C\C=C/C\C=C/CCCC(=O)NC1CC1
CC(C)Nc1nc(NC2CCCOC2)nc(n1)c3ccccc3
O=C(N[C@@H]1CCCN(Cc2nocn2)C1)c3ccc4[nH]nc(c5ccncc5)c4c3
CC1(C)CC[C@@]2(CC[C@]3(C)[C@@H]([C@@H]2C1)C(=O)C=C4[C@@]5(C)C=CC(=O)C(C)(C)[C@@H]5CC[C@@]34C)C(=O)O
CS(=O)(=O)N1CCN(CC1)C(=NCc2ccc(Cl)cc2)S
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
Cc1ccc2nc3cc(cc(c3cc2c1)[N+](=O)[O-])[N+](=O)[O-]
Cc1ccc(cc1)c2cc(n(CCc3ccc(cc3)C(=O)NO)n2)C(F)(F)F
CCCCC1N(CC2CCCCC2)C(=O)OC13CCN(CC3)C4(C)CCN(CC4)C(=O)c5c(C)cccc5C
CCOc1nc(NCCO)nc(Nc2ccc(Cl)cc2)n1
Cc1ccccc1N2C3=NC(=O)NC(=O)C3=Cc4c(Cl)cccc24
COc1ccc(Oc2ncc3N=C(CCc4ccccc4)C(=O)N(C[C@H]5CCCO5)c3n2)cc1
CCCCCNC(=O)Nc1c(C)cccc1OCCCn2cnc(c2CCC)c3ccccc3
CC(C)(O)[C@@H]1CC[C@H](C1)Nc2ccc3ncc(c4cccc(Cl)c4)n3n2
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
O=C(Nc1ccccc1)Nc2ccc(cc2)[C@@H]3CN4CCC[C@@H]4c5ccccc35
CC(C)n1ncc2CC3(CCN(CC3)C(=O)c4ccc5nc(C)[nH]c5c4)CC(=O)c12
CC(C)c1cc(Oc2c(Br)cc(CCP(=O)(O)O)cc2Br)ccc1O
Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cccc4[nH]nc(N)c34)c1
OCCCOc1cc(Nc2nccc(n2)c3nccs3)cc(c1)C(F)(F)F
CCC(=O)Nc1cc(\C=C\C(=O)c2ccc(OC)c3C=CC(C)(C)Oc23)ccc1OC
Cc1ccc(Nc2c(nc3cc(C)ccn23)c4ccccn4)cc1
CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3
Cc1ccc(cc1c2ccn3c(nnc3c2)c4ccncc4Cl)C(=O)NC5CC5
F[C@H]1CCN(C1)C(=O)NCCn2ccc(n2)c3ccccc3
CC1=C(C(=O)C(=CN1)Br)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCc4cccc(F)c4)ncnc23
CN(c1cccc(Cl)c1)S(=O)(=O)c2ccc3NC(=O)\C(=C/c4[nH]c(C)c(C(=O)N5CCN(C)CC5)c4C)\c3c2
O=C(O[C@H]1CN2CCC1CC2)C3c4ccccc4CCc5ccccc35
COc1cc(cc(OC)c1OC)C(=O)c2ccc3[nH]ccc3c2
C(CSc1nc(c2ccccc2)c([nH]1)c3ccccc3)Cn4cccn4
Clc1ccc(nc1)c2ccc3nc(Cc4oc(CC(=O)NC5(CC5)C#N)nn4)sc3c2
N#C\C(=C/c1ccccn1)\c2ccccn2
Cn1cc(cn1)C2=NN(Cc3cccc(Nc4ncc(cn4)c5cnn(C)c5)c3)C(=O)C=C2
OC(=O)CCC(CP(=O)(O)CNCc1ccccc1)C(=O)O
Cc1cc(C)c(NS(=O)(=O)c2ccccc2)c(c1)C(=O)O
Nc1ncc(cc1OC(F)F)c2cc(nc(n2)C3CCOC3)N4C[C@@H]5C[C@H]4CS5
NC(=O)Cc1c(Cl)n(Cc2ccccc2)c3ccc(OCCCC(=O)O)cc13
CC(C)N(C(C)C)C(=O)COc1ccc(cc1)c2ccc(cc2C(F)(F)F)C(=O)O
CCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c2nc3ccccc3[nH]2
O=C(NCc1ccccc1)c2cccc(COc3ccc4CCCc4c3)c2
O=C1N(Cc2ccccc2)c3ccccc3N=C1c4cccc(c4)C#N
CC(C)S(=O)(=O)c1ccc(cc1)N2CC(CN3CCC(CC3)C4(NCCc5ccccc45)C6CCCC6)C2
COc1ccc(cc1OC)c2cc(ccn2)C(=O)NCC(=O)N3CCC[C@H]3C#N
COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C
CCCc1nc(c(C(=O)O)n1Cc2ccc(cc2)c3ccccc3c4nnn[nH]4)C(C)(C)O
CCN1CCc2nc(Nc3ncc(F)c(n3)c4cc(F)c5nc(C)n(CC6CC6)c5c4)ccc2C1
Cc1ccc2c(S)cc(nc2n1)c3ccccc3
Cc1ccc(COc2cccc3nc(N)nc(N)c23)cc1
Cc1cc2OC(=O)C=C(CN3CCN(CC3)S(=O)(=O)c4cccs4)c2cc1C
Fc1ccc(cc1)C2CN(C(=O)O2)c3cccc(c3)C#N
CN(CCc1ccc(cc1)\C(=C/CCCC(=O)O)\c2cccnc2)S(=O)(=O)c3ccc(Cl)cc3
Cc1cc(CCCCCCCOc2ccc(cc2)C3=NCCO3)on1
CN(C)C1=C(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)C(=O)C1=O
Fc1cccc(c1)N(CC(=O)NC2CCCCC2)C(=O)CSc3oc4ccccc4n3
O=C(Nc1ccc(CN2CCOCC2)cc1C3=CCCCC3)c4ncc(C#N)[nH]4
CC(C)C[C@H]1N([C@@H](C(=O)NC(C)C)c2ccc(F)cc2F)C(=O)[C@H](NC1=O)C3Cc4ccccc4C3
Clc1cc(cnc1N2CCN(CC2)C3CCN(CC3)C(=O)c4ccc(cc4)C#N)C(=O)NCCOc5ccccc5
C[C@@]1(N=C(N)OC[C@H]1F)c2cc(NC(=O)c3ccc(cn3)C#N)ccc2F
CC(C)(C)n1nnnc1C(Nc2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)c5ccc(Br)cc5
CC(C)(C)OC(=O)NCc1cn(nn1)c2ccc(cc2)S(=O)(=O)N
CCC(CC)(Cc1ccc(s1)C(=O)Oc2ccc(cc2F)C(=N)N)C(=O)NCC(=O)NCC(=O)O
CNc1ncc2c(Cl)cc(Oc3c(C)ccc(C(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6ccccc6)c3N)cc2n1
COc1cc(OC)cc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4
Nc1cc2c(\C=C\c3ccccc3)n[nH]c2cc1N4CCCC4
Cc1onc(c1)C(=O)Nc2ccc(C)cc2
CC(C)C[C@@H](NC(=O)c1cc(COc2cccnc2C)ccc1CCC(=O)O)c3cc(C)cc(C)c3
CCOc1ccccc1N2CCN(CC2)C(=O)CC(C)C
CC(C)Nc1c(nc2ncccn12)c3ccc4[nH]ncc4c3
CCOC(=O)c1cccc(OP(=O)(N[C@@H](C)C(=O)OC)OC[C@@H]2C[C@@H](C=C2)n3cnc4c(N)ncnc34)c1
CCc1cn2c(NC(=O)C3CCCC3)nc(nc2n1)c4ccccc4
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CCC(=O)N2CCN(CC2)c3cccc(NC4=NCCCN4)c3)C(=O)O
COc1ccc(cc1OC)c2cnc(nc2)N3CC(=O)c4c([nH]c5ccccc45)C3c6ccc7OCOc7c6
CCC1SCC(=O)N1c2c(C#N)c3CCCn3c2C(=O)Nc4ccc(Cl)cc4
CC(C)N(CCc1c[nH]c2ccccc12)Cc3ccc(CNC(=O)\C=C\c4cccnc4)cc3
CC(CO)Sc1nc(Nc2ccc(cc2)S(=N)(=O)C)ncc1Br
CC1=Nc2ccc(c(C)c2C(=O)N1)c3ccnc4ccccc34
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3C[C@@H](Br)C4=O
NC(=O)c1cccc(c1)c2cnc3[nH]cc(c4ccccc4)c3c2
CN(C)c1ccc(NC(=O)C2=CN(Cc3c(F)cccc3F)C4=C(NC(=O)C=C4)C2=O)cc1
C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35
C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(F)cc4
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5
COc1cc(OC)cc(c1)N(CCN2CC[C@@H](C2)C#N)c3ccc4ncc(nc4c3)c5cnn(C)c5
CCCC(N1CCCC1)C(=O)c2ccc(NC(=O)C)cc2
CS(=O)(=O)Nc1cccc(c1)c2oc3ncnc(N)c3c2c4ccc(cc4)c5ccccc5
CCOC(=O)C(=O)\C=C(/O)\c1cn(Cc2ccc(F)cc2)c3ccc(OC)cc13
COc1ccc(CNC(=O)c2cccc3c(coc23)c4cccnc4)cc1OC
Clc1cnc(Nc2ccc(OCCCN3CCOCC3)cc2)nc1Nc4cccc(NC(=O)C=C)c4
CNS(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c4CCCCc4c3CCCN(C)C)\c2c1
COc1cc(F)c(CN2C(=O)N(c3ccc(OC)c(OC)c3)S(=O)(=O)c4ccccc24)c(F)c1
CCC#CCCOc1nsnc1C2=CCC(C)N(C)C2
CCCn1c(CC)nc(c1S(=O)(=O)c2ccccc2)[N+](=O)[O-]
COc1ccc2[nH]c(SCC(C)(C)C)nc2c1
C(C1CCNCC1)c2c[nH]cn2
CC(C)Oc1ccc(cc1F)c2nn([C@@H](C)C3=C(C(=O)c4cc(F)ccc4O3)c5cccc(F)c5)c6ncnc(N)c26
Cn1c(cc2ccccc12)C(=O)N3CCN(Cc4ccc(F)cc4)CC3
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCC(=O)N[C@H](C)CO)c1
COc1cc(cc(OC)c1OC)C(=O)c2nc(c[nH]2)c3ccc(Cl)cc3
COc1ccccc1N2CCN(CCCCNC(=O)\C=C\c3ccc(F)cc3)CC2
COc1ccc(Cc2cc([C@@H]3O[C@H](SO)[C@@H](O)[C@H](O)[C@H]3O)c4OCCCc4c2Cl)cc1
COc1cccc2C=C(C(=O)\C=C\c3cc(OC)c(OC)c(OC)c3)C(=O)Oc12
Fc1cc(OC2CCC(=CC2)Cl)c(Cl)cc1C(=O)NS(=O)(=O)C3CC3
OC(c1ccc2NC(=O)\C(=C/c3ccc[nH]3)\c2c1)c4cccs4
COC(=O)c1c(C)n2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccccc4)cc3
CC[C@H]1Cc2n[nH]cc2[C@@H](CC)N1S(=O)(=O)c3ccc(Cl)cc3
COC(=O)[C@]12CCC(C)(C)CC1C3=CC[C@H]4[C@@](C)(CC[C@H]5C(C)(C)C(=O)C(=C[C@]45C)C#N)[C@]3(C)CC2
CCNC(=O)c1cc2C(=CN(C)C(=O)c2[nH]1)c3cc(ccc3n4ccc5ccccc45)S(=O)(=O)CC
CSc1cccc(c1)N2C(=O)c3cc4ccc(cc4n3CC2(C)C(=O)NC5CCCC5)C(F)(F)F
NS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cccc(Cl)c23)c(Cl)c1
CC(Sc1nnc2ccccn12)C(=O)Nc3ncc(Cl)cc3Cl
CCCN1C=Cc2cc(OCCc3cccnc3)cc(Cl)c2C1=O
O[C@@H](CNCCc1ccc(N\C(=C/[N+](=O)[O-])\Nc2cccc(I)c2)cc1)c3cccnc3
CCCCCCCNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1
Cc1c(cnn1C)S(=O)(=O)Nc2ccc3OCCOc3c2
COc1cc(CNC(=O)C#CC2=CN(Cc3ccc(cc3)c4ocnc4)C(=O)NC2=O)ccc1F
CC(=O)c1cn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)NCc3cc(cc(Cl)c3F)c4nnn[nH]4)c5ccccc15
CN(C)c1ncc2N=C(C(=O)N(Cc3cccs3)c2n1)c4ccc(Cl)cc4
OC(=O)Cn1c2CCN(Cc2c3cc(Cl)ccc13)C(=O)c4cccc5ccccc45
Cc1c(sc2ccccc12)N(Cc3ccc(c(F)c3)C(F)(F)F)S(=O)(=O)c4ccc(cc4)C(=O)O
CCN(CC)CCOC(=O)c1ccc(cc1)S(=O)(=O)Nc2nnc(s2)S(=O)(=O)N
O[C@]12CCC(=O)[C@@H]3Oc4c(NC=O)ccc5C[C@H]1N(CC6CC6)CC[C@@]23c45
CCCN1C(=O)Nc2nc([nH]c2C1=O)c3ccc(cc3)S(=O)(=O)N4CCN(Cc5cccc(OC)c5)CC4
CC(C)(C)c1ccc(CNC(=O)C2(CC2)c3ccc(NS(=O)(=O)C)cc3)cc1
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)NO)C(C)(C)C
CC1CC(=O)NN=C1c2ccc3N(C)C(=O)C(C)(C)c3c2
C1CN(CCN1)c2ccc3ccccc3n2
COc1cc(ccc1N2C(=O)C=Cc3cc(ccc23)S(=O)(=O)Nc4ccnc(C)n4)c5cc(F)cc(c5)C(F)(F)F
Oc1c(ccc2cccnc12)C(=O)c3cccc(Cc4ccccc4)c3
COc1cc2c(Cc3c(n[nH]c23)c4ccc(cc4)c5ccc(O)cc5)cc1C(=O)N6CCN(C)CC6
Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1
Nc1cccc(Nc2nc3ccccc3nc2S(=O)(=O)c4ccc(Br)cc4)c1
CNC(=O)c1cc(ccn1)c2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2
Nc1nc(nc2sc(CN3CCC=CC3)cc12)c4cccc(c4)C#N
COc1ccc(\C=N\OCc2nc3c4C(c5ccccc5)c6c(Oc4ncn3n2)ccc7ccccc67)cc1
CCCCCCCCCCCCCCN1CCC(C1)C(O)P(=O)(O)O
C[C@@H]1CCCN1CCN2CCc3cc(ccc3C2=O)c4ccc(cc4)C(=O)N5CCCC5
CCC1(Oc2cccnc2n3cccc3C1=O)c4ccccc4
CC(C)(C)C(=O)C(Cl)C(=O)Nc1ccccc1
CCCCCCN(C(CC)C1=Nc2ccccc2C(=O)N1c3ccc(Cl)cc3C)C(=O)c4cccc(OC)c4
Nc1nccc(n1)c2cc3C(=O)NCC(C4CCC4)c3[nH]2
NCC(NC(=O)c1ccc([nH]1)c2cc(F)c(Cl)c(F)c2)c3ncc(CO)s3
COc1cccc(OC)c1OCCNC[C@@H]2COc3ccccc3C2
CN1CCC(CS(=O)(=O)N2[C@@H]3CC[C@H]2C[C@H](C3)NC(=O)c4ccc5NC(=O)Cc5c4)CC1
CN([C@@H]1CCc2c(CC(=O)O)c3cc(F)c(F)cc3n2C1)S(=O)(=O)c4ccc(F)cc4
CN1C(=O)C(=C(O)c2ncc(Cc3ccc(F)cc3)cc12)C(=O)NCc4ccc(F)cc4
FC(F)(F)c1cccc2c(c3ccc(Cl)cc3)n(Cc4ccccc4Cl)nc12
CCOC(=O)C1CCN(CC1)c2ncnc3c2cnn3c4ccc(Cl)cc4
Cc1onc(c1CNS(=O)(=O)c2cccc(Cl)c2)c3ccccc3
CCOC(=O)c1cccn1S(=O)(=O)c2cc(Cl)ccc2N
